"","date","party","approve_rate","approve_lower","approve_upper"
"304",2020-02-08,"자유공화당",1.01265627528236,0.430784565467447,1.59575855176318
"305",2020-02-09,"자유공화당",0.997503032031494,0.432466929642173,1.57604312236284
"306",2020-02-10,"자유공화당",0.994269529786179,0.418340609614975,1.575049380519
"307",2020-02-11,"자유공화당",0.970563553358156,0.401752049822099,1.53354865593452
"308",2020-02-12,"자유공화당",0.957601704468482,0.38999359180409,1.52140992786454
"309",2020-02-13,"자유공화당",0.937008974725943,0.369385697706605,1.50855478580412
"310",2020-02-14,"자유공화당",0.918724679777202,0.364051685819527,1.47011919928531
"311",2020-02-15,"자유공화당",0.918346031398884,0.382695430337143,1.4495069185445
"312",2020-02-16,"자유공화당",0.890335175484367,0.376360308468369,1.39963670313833
"313",2020-02-17,"자유공화당",0.876481518651383,0.361604508108743,1.38309852995496
"314",2020-02-18,"자유공화당",0.858172046162963,0.379676151983288,1.34447704713122
"315",2020-02-19,"자유공화당",0.848461284297544,0.362369209265419,1.32848647524247
"316",2020-02-20,"자유공화당",0.824464172878556,0.364330729396554,1.27909908151556
"317",2020-02-21,"자유공화당",0.811518609328358,0.36944516759367,1.25721288325941
"318",2020-02-22,"자유공화당",0.794327546330855,0.3711062507435,1.21929018313054
"319",2020-02-23,"자유공화당",0.778140508937239,0.374635045581281,1.18268319719766
"320",2020-02-24,"자유공화당",0.775269314555605,0.373702318451892,1.18396139085473
"321",2020-02-25,"자유공화당",0.78261566385258,0.386913741580849,1.18109932529755
"322",2020-02-26,"자유공화당",0.797415883919597,0.404809693989564,1.1952655518739
"323",2020-02-27,"자유공화당",0.809423075212075,0.43154094675123,1.18954427513402
"324",2020-02-28,"자유공화당",0.845214307672609,0.433871461969152,1.24666301854353
"325",2020-02-29,"자유공화당",0.887740461981485,0.475180029717662,1.29992578108472
"326",2020-03-01,"자유공화당",0.903847466355001,0.47362093855792,1.33281952611732
"327",2020-03-02,"자유공화당",0.931593351904712,0.482363630258924,1.37391166262618
"328",2020-03-03,"자유공화당",0.958333522243649,0.499304831014625,1.41612216290625
"329",2020-03-04,"자유공화당",0.989794225029511,0.523871446451633,1.45957032633553
"330",2020-03-05,"자유공화당",0.986187878788307,0.533469607125322,1.43766945843875
"331",2020-03-06,"자유공화당",0.989587768993295,0.529374439288897,1.446671289983
"332",2020-03-07,"자유공화당",0.993204595532788,0.55266505106071,1.43298933559258
"333",2020-03-08,"자유공화당",1.01551156005777,0.561295912641814,1.46875866308342
"334",2020-03-09,"자유공화당",0.99074741793353,0.551813153295384,1.43161196531214
"335",2020-03-10,"자유공화당",0.962667639542795,0.548495678746704,1.37624003590398
"336",2020-03-11,"자유공화당",0.932248327220363,0.529691433088101,1.3291863412254
"337",2020-03-12,"자유공화당",0.903175642402137,0.540928530721868,1.26516946183472
"338",2020-03-13,"자유공화당",0.87762063249565,0.561788086386344,1.18884046241438
"339",2020-03-14,"자유공화당",0.848851539494296,0.58679243024487,1.11788420417496
"340",2020-03-15,"자유공화당",0.8174945041406,0.621851826001334,1.01015011230024
"341",2019-12-29,"자유한국당",31.2937099367561,31.2768460793346,31.3105394867123
"342",2019-12-30,"자유한국당",32.2044871891709,30.3374255718868,34.0821916287828
"343",2019-12-31,"자유한국당",33.1170712881855,30.5991269341411,35.5830811980284
"344",2020-01-01,"자유한국당",33.9670797553758,31.1126750698058,36.8105591556114
"345",2020-01-02,"자유한국당",34.9365866646667,32.145006501318,37.7577606184068
"346",2020-01-03,"자유한국당",34.976197394528,31.4507143948937,38.5752851989717
"347",2020-01-04,"자유한국당",35.0681246711086,30.9925106566097,39.0409531331917
"348",2020-01-05,"자유한국당",35.1669535487881,30.7242056859312,39.5970863891108
"349",2020-01-06,"자유한국당",35.1826555724409,30.3867177752492,39.8479440349716
"350",2020-01-07,"자유한국당",35.3014653325559,30.3390304274337,40.3677831287503
"351",2020-01-08,"자유한국당",35.337833785886,30.1798299932766,40.47518109324
"352",2020-01-09,"자유한국당",35.4857570901478,30.0433051008004,41.0243263065018
"353",2020-01-10,"자유한국당",35.4988011127993,29.840281705405,41.1804441545117
"354",2020-01-11,"자유한국당",35.6026081749523,30.0703823776668,41.2172949922451
"355",2020-01-12,"자유한국당",35.7815414898986,30.1325695045249,41.4392173744322
"356",2020-01-13,"자유한국당",35.8239631735674,30.0906431436573,41.6592982682611
"357",2020-01-14,"자유한국당",35.8910345532257,29.9783266675581,41.7108258967893
"358",2020-01-15,"자유한국당",36.0393781746985,30.2173898147047,41.8965178905875
"359",2020-01-16,"자유한국당",36.0961004062585,30.3014530222014,41.7829072754511
"360",2020-01-17,"자유한국당",36.208242488314,30.401905445217,41.9643915773614
"361",2020-01-18,"자유한국당",36.2515591974894,30.7084008513613,41.7822002894749
"362",2020-01-19,"자유한국당",36.3686427415013,30.9730636768121,41.6437585286054
"363",2020-01-20,"자유한국당",36.489731911415,31.2313396102933,41.6920067779403
"364",2020-01-21,"자유한국당",36.5813672948824,31.571095939509,41.5953848603297
"365",2020-01-22,"자유한국당",36.6450787821567,31.9577091611111,41.4365187221577
"366",2020-01-23,"자유한국당",38.2634734018408,33.5828242045708,42.9793532792804
"367",2020-01-24,"자유한국당",38.4423954149745,33.898185890227,43.0309997648252
"368",2020-01-25,"자유한국당",38.7711920054458,34.446503239651,43.1430545963256
"369",2020-01-26,"자유한국당",38.9643576076185,34.8032617995543,43.074607396279
"370",2020-01-27,"자유한국당",39.2576344044582,35.4667921697997,43.0558944484712
"371",2020-01-28,"자유한국당",39.5133813655597,36.0932540629385,42.8974580852803
"372",2020-01-29,"자유한국당",39.761806751716,36.8651779531917,42.6450467811166
"373",2020-01-30,"자유한국당",39.9863933483667,37.9645826291291,42.0060415110582
"374",2020-01-31,"자유한국당",40.2298545557776,40.2132118819131,40.2461414771485
"375",2020-02-01,"자유한국당",-6.7585709766717,-11.5725894908348,-1.88648977603194
"376",2020-01-01,"민중당",1.30331166602237,1.28663390886109,1.3198280885799
"377",2020-01-02,"민중당",1.3243566667912,1.10189250364962,1.54597711579805
"378",2020-01-03,"민중당",1.34320592667016,1.02356480355187,1.65893781213659
"379",2020-01-04,"민중당",1.36570692832147,0.988070467613691,1.74936510002511
"380",2020-01-05,"민중당",1.37976313507164,0.950201121233179,1.80389564720362
"381",2020-01-06,"민중당",1.40222854323594,0.944522133184417,1.86394894043592
"382",2020-01-07,"민중당",1.41694876473135,0.924564649897273,1.89917772590153
"383",2020-01-08,"민중당",1.43328027044467,0.900127134084237,1.95722026700381
"384",2020-01-09,"민중당",1.44957044988093,0.90586860203906,1.9893748071821
"385",2020-01-10,"민중당",1.46324997499082,0.897881200485755,2.02163086047515
"386",2020-01-11,"민중당",1.48548484852996,0.912025537466876,2.05484769797622
"387",2020-01-12,"민중당",1.50294934243582,0.917398186104374,2.08740379775852
"388",2020-01-13,"민중당",1.50987650220327,0.915942554886489,2.10045032212274
"389",2020-01-14,"민중당",1.52350768511494,0.934815493617441,2.0961320284538
"390",2020-01-15,"민중당",1.5435898884441,0.981776474160923,2.111641487671
"391",2020-01-16,"민중당",1.56084853072489,0.997894013621801,2.12726531805707
"392",2020-01-17,"민중당",1.57764936034363,1.03337603671377,2.13545519452786
"393",2020-01-18,"민중당",1.58745926150825,1.04186453979417,2.1261171161378
"394",2020-01-19,"민중당",1.60784915650249,1.08689053102165,2.13169462124301
"395",2020-01-20,"민중당",1.61783088897388,1.11236627351588,2.1196276927173
"396",2020-01-21,"민중당",1.58741698956354,1.10744277695182,2.06534503271439
"397",2020-01-22,"민중당",1.57043438801192,1.04765376222441,2.09846774573862
"398",2020-01-23,"민중당",1.56687742219249,1.00168253044121,2.13292559362895
"399",2020-01-24,"민중당",1.56806020096887,0.976038687444488,2.15269113419259
"400",2020-01-25,"민중당",1.56221547319638,0.966386664004492,2.16410186366233
"401",2020-01-26,"민중당",1.55508324380916,0.925154653815067,2.18876350837457
"402",2020-01-27,"민중당",1.55809821133364,0.886664955365615,2.22989026686109
